time_aligned_sec,L_Gyro_Z_aligned,R_Gyro_Z_aligned
72.355,275.66,-64.516
72.36,269.795,-64.516
72.365,269.795,-64.516
72.37,263.93,-64.516
72.375,263.93,-64.516
72.38,258.064,-64.516
72.385,252.199,-64.516
72.39,246.334,-64.516
72.395,240.469,-64.516
72.4,234.604,-64.516
72.405,222.874,-64.516
72.41,217.009,-64.516
72.415,205.279,-64.516
72.42,193.548,-64.516
72.425,181.818,-64.516
72.43,170.088,-64.516
72.435,152.493,-64.516
72.44,134.897,-64.516
72.44500000000001,117.302,-64.516
72.45,99.707,-64.516
72.455,76.246,-64.516
72.46000000000001,52.786,-64.516
72.465,29.326,-64.516
72.47,11.73,-64.516
72.47500000000001,-5.865,-64.516
72.48,-29.326,-64.516
72.485,-52.786,-64.516
72.49,-82.111,-64.516
72.495,-105.572,-64.516
72.5,-123.167,-64.516
72.505,-123.167,-64.516
72.51,-93.842,-70.381
72.515,-52.786,-70.381
72.52,-41.056,-70.381
72.525,-58.651,-70.381
72.53,-87.977,-70.381
72.535,-105.572,-70.381
72.54,-117.302,-70.381
72.545,-129.032,-70.381
72.55,-140.762,-76.246
72.555,-134.897,-76.246
72.56,-123.167,-76.246
72.565,-117.302,-76.246
72.57000000000001,-123.167,-82.111
72.575,-123.167,-82.111
72.58,-123.167,-87.977
72.58500000000001,-123.167,-87.977
72.59,-117.302,-87.977
72.595,-111.437,-93.842
72.60000000000001,-105.572,-99.707
72.605,-105.572,-105.572
72.61,-99.707,-105.572
72.615,-93.842,-111.437
72.62,-87.977,-117.302
72.625,-82.111,-129.032
72.63,-82.111,-134.897
72.635,-76.246,-140.762
72.64,-70.381,-140.762
72.645,-70.381,-146.628
72.65,-70.381,-152.493
72.655,-64.516,-158.358
72.66,-64.516,-164.223
72.665,-58.651,-170.088
72.67,-58.651,-170.088
72.675,-58.651,-164.223
72.68,-52.786,-164.223
72.685,-58.651,-164.223
72.69,-58.651,-158.358
72.69500000000001,-52.786,-152.493
72.7,-58.651,-152.493
72.705,-58.651,-152.493
72.71000000000001,-58.651,-152.493
72.715,-58.651,-152.493
72.72,-58.651,-146.628
72.72500000000001,-58.651,-129.032
72.73,-58.651,-111.437
72.735,-58.651,-93.842
72.74,-58.651,-82.111
72.745,-58.651,-76.246
72.75,-58.651,-76.246
72.755,-58.651,-82.111
72.76,-58.651,-87.977
72.765,-58.651,-82.111
72.77,-58.651,-64.516
72.775,-58.651,-52.786
72.78,-58.651,-29.326
72.785,-64.516,-17.595
72.79,-64.516,-11.73
72.795,-70.381,23.46
72.8,-70.381,82.111
72.805,-70.381,117.302
72.81,-70.381,134.897
72.815,-70.381,134.897
72.82000000000001,-70.381,140.762
72.825,-70.381,146.628
72.83,-70.381,158.358
72.83500000000001,-70.381,170.088
72.84,-70.381,187.683
72.845,-70.381,211.144
72.85000000000001,-70.381,228.739
72.855,-70.381,246.334
72.86,-70.381,263.93
72.865,-70.381,281.525
72.87,-70.381,293.255
72.875,-70.381,304.985
72.88,-64.516,322.581
72.885,-64.516,334.311
72.89,-70.381,340.176
72.895,-70.381,351.906
72.9,-70.381,357.771
72.905,-70.381,369.501
72.91,-76.246,375.366
72.915,-76.246,387.097
72.92,-82.111,392.962
72.925,-82.111,398.827
72.93,-87.977,398.827
72.935,-87.977,398.827
72.94,-87.977,398.827
72.94500000000001,-87.977,404.692
72.95,-87.977,404.692
72.955,-87.977,404.692
72.96000000000001,-87.977,404.692
72.965,-87.977,404.692
72.97,-87.977,398.827
72.97500000000001,-87.977,387.097
72.98,-87.977,375.366
72.985,-93.842,363.636
72.99,-93.842,346.041
72.995,-99.707,334.311
73.0,-99.707,316.715
73.005,-99.707,299.12
73.01,-105.572,275.66
73.015,-111.437,252.199
73.02,-117.302,234.604
73.025,-117.302,211.144
73.03,-123.167,187.683
73.035,-129.032,158.358
73.04,-129.032,129.032
73.045,-134.897,99.707
73.05,-134.897,64.516
73.055,-140.762,29.326
73.06,-140.762,-5.865
73.065,-140.762,-35.191
73.07000000000001,-140.762,-64.516
73.075,-140.762,-93.842
73.08,-134.897,-117.302
73.08500000000001,-134.897,-140.762
73.09,-129.032,-140.762
73.095,-123.167,-117.302
73.10000000000001,-117.302,-64.516
73.105,-105.572,-11.73
73.11,-99.707,11.73
73.115,-99.707,-5.865
73.12,-99.707,-41.056
73.125,-99.707,-82.111
73.13,-105.572,-134.897
73.135,-99.707,-175.953
73.14,-99.707,-175.953
73.145,-93.842,-158.358
73.15,-93.842,-129.032
73.155,-93.842,-117.302
73.16,-87.977,-111.437
73.165,-87.977,-123.167
73.17,-82.111,-129.032
73.175,-76.246,-134.897
73.18,-64.516,-134.897
73.185,-52.786,-134.897
73.19,-46.921,-129.032
73.19500000000001,-35.191,-117.302
73.2,-17.595,-117.302
73.205,5.865,-117.302
73.21000000000001,29.326,-123.167
73.215,41.056,-117.302
73.22,58.651,-117.302
73.22500000000001,64.516,-117.302
73.23,70.381,-117.302
73.235,76.246,-111.437
73.24,82.111,-105.572
73.245,93.842,-99.707
73.25,105.572,-93.842
73.255,117.302,-93.842
73.26,134.897,-93.842
73.265,146.628,-87.977
73.27,158.358,-87.977
73.275,170.088,-93.842
73.28,175.953,-93.842
73.285,187.683,-93.842
73.29,193.548,-87.977
73.295,199.413,-82.111
73.3,205.279,-82.111
73.305,211.144,-82.111
73.31,217.009,-82.111
73.315,222.874,-76.246
73.32000000000001,228.739,-76.246
73.325,234.604,-76.246
73.33,240.469,-70.381
73.33500000000001,246.334,-70.381
73.34,252.199,-70.381
73.345,258.064,-64.516
73.35000000000001,258.064,-64.516
73.355,263.93,-64.516
73.36,263.93,-64.516
73.365,263.93,-58.651
73.37,269.795,-64.516
73.375,269.795,-58.651
73.38,275.66,-64.516
73.385,275.66,-64.516
73.39,275.66,-64.516
73.395,275.66,-64.516
73.4,275.66,-64.516
73.405,275.66,-64.516
73.41,275.66,-64.516
73.415,269.795,-64.516
73.42,269.795,-58.651
73.425,269.795,-64.516
73.43,263.93,-64.516
73.435,263.93,-64.516
73.44,263.93,-58.651
73.44500000000001,258.064,-58.651
73.45,252.199,-58.651
73.455,246.334,-58.651
73.46000000000001,240.469,-58.651
73.465,234.604,-58.651
73.47,222.874,-58.651
73.47500000000001,217.009,-58.651
73.48,205.279,-58.651
73.485,193.548,-58.651
73.49,181.818,-58.651
73.495,170.088,-58.651
73.5,152.493,-58.651
73.505,140.762,-58.651
73.51,123.167,-58.651
73.515,105.572,-58.651
73.52,82.111,-58.651
73.525,64.516,-58.651
73.53,41.056,-58.651
73.535,23.46,-58.651
73.54,-0.0,-58.651
73.545,-29.326,-58.651
73.55,-52.786,-64.516
73.555,-82.111,-64.516
73.56,-105.572,-64.516
73.565,-123.167,-64.516
73.57000000000001,-123.167,-64.516
73.575,-93.842,-64.516
73.58,-64.516,-64.516
73.58500000000001,-52.786,-64.516
73.59,-70.381,-64.516
73.595,-93.842,-64.516
73.60000000000001,-111.437,-64.516
73.605,-117.302,-70.381
73.61,-134.897,-70.381
73.615,-146.628,-70.381
73.62,-140.762,-70.381
73.625,-123.167,-76.246
73.63,-117.302,-76.246
73.635,-117.302,-76.246
73.64,-123.167,-82.111
73.645,-129.032,-82.111
73.65,-129.032,-82.111
73.655,-117.302,-87.977
73.66,-111.437,-87.977
73.665,-105.572,-93.842
73.67,-99.707,-99.707
73.675,-93.842,-99.707
73.68,-87.977,-105.572
73.685,-82.111,-111.437
73.69,-76.246,-123.167
73.69500000000001,-70.381,-129.032
73.7,-64.516,-134.897
73.705,-64.516,-134.897
73.71000000000001,-64.516,-140.762
73.715,-64.516,-146.628
73.72,-58.651,-152.493
73.72500000000001,-58.651,-158.358
73.73,-58.651,-158.358
73.735,-58.651,-164.223
73.74,-58.651,-170.088
73.745,-58.651,-170.088
73.75,-58.651,-170.088
73.755,-58.651,-170.088
73.76,-58.651,-170.088
73.765,-58.651,-164.223
73.77,-58.651,-170.088
73.775,-58.651,-170.088
73.78,-58.651,-175.953
73.785,-58.651,-170.088
73.79,-58.651,-164.223
73.795,-58.651,-146.628
73.8,-64.516,-134.897
73.805,-64.516,-123.167
73.81,-64.516,-111.437
73.815,-64.516,-105.572
73.82000000000001,-64.516,-111.437
73.825,-64.516,-111.437
73.83,-70.381,-105.572
73.83500000000001,-64.516,-93.842
73.84,-70.381,-70.381
73.845,-70.381,-52.786
73.85000000000001,-70.381,-41.056
73.855,-76.246,0.0
73.86,-76.246,41.056
73.865,-76.246,76.246
73.87,-76.246,93.842
73.875,-76.246,99.707
73.88,-76.246,111.437
73.885,-76.246,117.302
73.89,-70.381,129.032
73.895,-70.381,140.762
73.9,-64.516,152.493
73.905,-64.516,175.953
73.91,-58.651,199.413
73.915,-58.651,217.009
73.92,-58.651,234.604
73.925,-52.786,252.199
73.93,-52.786,263.93
73.935,-52.786,281.525
73.94,-52.786,293.255
73.94500000000001,-52.786,310.85
73.95,-58.651,322.581
73.955,-58.651,334.311
73.96000000000001,-58.651,340.176
73.965,-64.516,351.906
73.97,-64.516,357.771
73.97500000000001,-64.516,369.501
73.98,-70.381,375.366
73.985,-76.246,381.232
73.99,-76.246,387.097
73.995,-76.246,392.962
74.0,-82.111,392.962
74.005,-82.111,398.827
74.01,-82.111,398.827
74.015,-82.111,404.692
74.02,-82.111,404.692
74.025,-82.111,404.692
74.03,-87.977,404.692
74.035,-87.977,404.692
74.04,-87.977,404.692
74.045,-87.977,398.827
74.05,-87.977,392.962
74.055,-87.977,381.232
74.06,-93.842,369.501
74.065,-93.842,357.771
74.07000000000001,-99.707,334.311
74.075,-99.707,316.715
74.08,-105.572,293.255
74.08500000000001,-105.572,269.795
74.09,-111.437,246.334
74.095,-117.302,222.874
74.10000000000001,-117.302,193.548
74.105,-117.302,164.223
74.11,-117.302,134.897
74.115,-123.167,93.842
74.12,-123.167,58.651
74.125,-123.167,17.595
74.13,-129.032,-29.326
74.135,-123.167,-70.381
74.14,-123.167,-105.572
74.145,-123.167,-134.897
74.15,-117.302,-134.897
74.155,-111.437,-99.707
74.16,-105.572,-29.326
74.165,-99.707,23.46
74.17,-93.842,11.73
74.175,-93.842,-29.326
74.18,-93.842,-70.381
74.185,-93.842,-134.897
74.19,-93.842,-181.818
74.19500000000001,-93.842,-199.413
74.2,-93.842,-175.953
74.205,-93.842,-146.628
74.21000000000001,-87.977,-123.167
74.215,-87.977,-123.167
74.22,-82.111,-140.762
74.22500000000001,-82.111,-152.493
74.23,-76.246,-152.493
74.235,-70.381,-146.628
74.24,-64.516,-134.897
74.245,-58.651,-129.032
74.25,-46.921,-129.032
74.255,-29.326,-123.167
74.26,-11.73,-123.167
74.265,5.865,-123.167
74.27,11.73,-117.302
74.275,23.46,-117.302
74.28,29.326,-111.437
74.285,35.191,-105.572
74.29,41.056,-99.707
74.295,46.921,-99.707
74.3,52.786,-93.842
74.305,64.516,-87.977
74.31,76.246,-87.977
74.315,82.111,-87.977
74.32000000000001,93.842,-82.111
74.325,99.707,-82.111
74.33,111.437,-82.111
74.33500000000001,123.167,-82.111
74.34,129.032,-76.246
74.345,140.762,-70.381
74.35000000000001,146.628,-70.381
74.355,152.493,-70.381
74.36,158.358,-64.516
74.365,170.088,-64.516
74.37,175.953,-64.516
74.375,181.818,-58.651
74.38,187.683,-52.786
74.385,193.548,-46.921
74.39,199.413,-46.921
74.395,205.279,-46.921
74.4,211.144,-41.056
74.405,211.144,-41.056
74.41,217.009,-41.056
74.415,222.874,-41.056
74.42,222.874,-41.056
74.425,222.874,-41.056
74.43,222.874,-41.056
74.435,222.874,-41.056
74.44,228.739,-41.056
74.44500000000001,228.739,-41.056
74.45,228.739,-41.056
74.455,228.739,-41.056
74.46000000000001,228.739,-41.056
74.465,234.604,-41.056
74.47,234.604,-41.056
74.47500000000001,234.604,-41.056
74.48,234.604,-41.056
74.485,234.604,-41.056
74.49,234.604,-41.056
74.495,234.604,-41.056
74.5,234.604,-41.056
74.505,234.604,-41.056
74.51,234.604,-41.056
74.515,234.604,-41.056
74.52,228.739,-41.056
74.525,228.739,-41.056
74.53,222.874,-41.056
74.535,222.874,-41.056
74.54,222.874,-41.056
74.545,217.009,-41.056
74.55,211.144,-41.056
74.555,205.279,-41.056
74.56,199.413,-41.056
74.565,193.548,-41.056
74.57000000000001,187.683,-41.056
74.575,175.953,-41.056
74.58,170.088,-41.056
74.58500000000001,158.358,-41.056
74.59,146.628,-41.056
74.595,134.897,-41.056
74.60000000000001,123.167,-46.921
74.605,111.437,-46.921
74.61,93.842,-46.921
74.615,82.111,-46.921
74.62,70.381,-46.921
74.625,52.786,-52.786
74.63,41.056,-52.786
74.635,23.46,-52.786
74.64,11.73,-52.786
74.645,-0.0,-58.651
74.65,-11.73,-58.651
74.655,-29.326,-58.651
74.66,-35.191,-58.651
74.665,-46.921,-58.651
74.67,-52.786,-58.651
74.675,-58.651,-64.516
74.68,-70.381,-64.516
74.685,-93.842,-64.516
74.69,-111.437,-70.381
74.69500000000001,-105.572,-70.381
74.7,-76.246,-70.381
74.705,-41.056,-70.381
74.71000000000001,-23.46,-70.381
74.715,-35.191,-76.246
74.72,-76.246,-76.246
74.72500000000001,-111.437,-76.246
74.73,-129.032,-82.111
74.735,-134.897,-82.111
74.74,-134.897,-82.111
74.745,-129.032,-82.111
74.75,-123.167,-87.977
74.755,-123.167,-87.977
74.76,-117.302,-87.977
74.765,-117.302,-87.977
74.77,-123.167,-93.842
74.775,-117.302,-93.842
74.78,-111.437,-93.842
74.785,-99.707,-99.707
74.79,-93.842,-99.707
74.795,-87.977,-105.572
74.8,-82.111,-111.437
74.805,-76.246,-117.302
74.81,-76.246,-123.167
74.815,-70.381,-129.032
74.82000000000001,-70.381,-140.762
74.825,-70.381,-140.762
74.83,-64.516,-146.628
74.83500000000001,-64.516,-158.358
74.84,-64.516,-158.358
74.845,-64.516,-170.088
74.85000000000001,-64.516,-170.088
74.855,-64.516,-175.953
74.86,-64.516,-175.953
74.865,-64.516,-181.818
74.87,-64.516,-181.818
74.875,-70.381,-181.818
74.88,-70.381,-181.818
74.885,-70.381,-175.953
74.89,-70.381,-175.953
74.895,-70.381,-181.818
74.9,-70.381,-181.818
74.905,-70.381,-187.683
74.91,-70.381,-181.818
74.915,-64.516,-170.088
74.92,-64.516,-146.628
74.925,-64.516,-129.032
74.93,-64.516,-123.167
74.935,-64.516,-129.032
74.94,-64.516,-123.167
74.94500000000001,-64.516,-111.437
74.95,-64.516,-93.842
74.955,-58.651,-70.381
74.96000000000001,-58.651,-41.056
74.965,-58.651,-29.326
74.97,-64.516,-11.73
74.97500000000001,-64.516,29.326
74.98,-64.516,76.246
74.985,-64.516,111.437
74.99,-64.516,129.032
74.995,-64.516,134.897
75.0,-64.516,146.628
75.005,-64.516,152.493
75.01,-70.381,170.088
75.015,-70.381,181.818
75.02,-70.381,199.413
75.025,-70.381,222.874
75.03,-76.246,240.469
75.035,-76.246,263.93
75.04,-76.246,281.525
75.045,-76.246,293.255
75.05,-76.246,310.85
75.055,-76.246,328.446
75.06,-76.246,346.041
75.065,-70.381,357.771
75.07000000000001,-70.381,375.366
75.075,-76.246,381.232
75.08,-76.246,392.962
75.08500000000001,-76.246,398.827
75.09,-76.246,410.557
75.095,-82.111,416.422
75.10000000000001,-82.111,422.287
75.105,-82.111,428.152
75.11,-87.977,428.152
75.115,-87.977,428.152
75.12,-87.977,434.017
75.125,-93.842,434.017
75.13,-93.842,434.017
75.135,-99.707,428.152
75.14,-99.707,422.287
75.145,-105.572,416.422
75.15,-105.572,404.692
75.155,-111.437,381.232
75.16,-111.437,363.636
75.165,-111.437,334.311
75.17,-117.302,310.85
75.175,-123.167,281.525
75.18,-134.897,258.064
75.185,-140.762,228.739
75.19,-146.628,193.548
75.19500000000001,-146.628,164.223
75.2,-152.493,123.167
75.205,-152.493,87.977
75.21000000000001,-152.493,52.786
75.215,-152.493,23.46
75.22,-152.493,-17.595
75.22500000000001,-146.628,-58.651
75.23,-146.628,-93.842
75.235,-140.762,-123.167
75.24,-134.897,-129.032
75.245,-129.032,-105.572
75.25,-117.302,-46.921
75.255,-111.437,11.73
75.26,-105.572,5.865
75.265,-99.707,-29.326
75.27,-99.707,-64.516
75.275,-105.572,-117.302
75.28,-111.437,-170.088
75.285,-111.437,-199.413
75.29,-105.572,-193.548
75.295,-105.572,-158.358
75.3,-99.707,-129.032
75.305,-93.842,-117.302
75.31,-82.111,-123.167
75.315,-76.246,-129.032
75.32000000000001,-58.651,-117.302
75.325,-46.921,-105.572
75.33,-29.326,-105.572
75.33500000000001,-11.73,-99.707
75.34,5.865,-99.707
75.345,23.46,-93.842
75.35000000000001,41.056,-99.707
75.355,46.921,-99.707
75.36,52.786,-105.572
75.365,58.651,-105.572
75.37,64.516,-105.572
75.375,70.381,-99.707
75.38,82.111,-93.842
75.385,87.977,-87.977
75.39,99.707,-82.111
75.395,111.437,-76.246
75.4,129.032,-70.381
75.405,140.762,-70.381
75.41,152.493,-70.381
75.415,164.223,-70.381
75.42,175.953,-70.381
75.425,181.818,-70.381
75.43,193.548,-70.381
75.435,199.413,-70.381
75.44,211.144,-70.381
75.44500000000001,222.874,-64.516
75.45,228.739,-64.516
75.455,234.604,-64.516
75.46000000000001,240.469,-64.516
75.465,246.334,-58.651
75.47,252.199,-58.651
75.47500000000001,258.064,-52.786
75.48,258.064,-52.786
75.485,263.93,-52.786
75.49,269.795,-52.786
75.495,275.66,-52.786
75.5,275.66,-52.786
75.505,275.66,-52.786
75.51,281.525,-52.786
75.515,281.525,-52.786
75.52,281.525,-52.786
75.525,281.525,-52.786
75.53,287.39,-52.786
75.535,287.39,-58.651
75.54,287.39,-58.651
75.545,281.525,-58.651
75.55,281.525,-58.651
75.555,281.525,-58.651
75.56,281.525,-58.651
75.565,275.66,-58.651
75.57000000000001,269.795,-58.651
75.575,269.795,-58.651
75.58,263.93,-58.651
75.58500000000001,252.199,-58.651
75.59,246.334,-58.651
75.595,234.604,-58.651
75.60000000000001,222.874,-58.651
75.605,211.144,-64.516
75.61,199.413,-64.516
75.615,187.683,-64.516
75.62,170.088,-64.516
75.625,152.493,-64.516
75.63,134.897,-64.516
75.635,123.167,-64.516
75.64,105.572,-64.516
75.645,87.977,-64.516
75.65,64.516,-64.516
75.655,46.921,-64.516
75.66,29.326,-70.381
75.665,5.865,-64.516
75.67,-11.73,-70.381
75.675,-35.191,-70.381
75.68,-52.786,-70.381
75.685,-70.381,-70.381
75.69,-87.977,-64.516
75.69500000000001,-105.572,-70.381
75.7,-117.302,-70.381
75.705,-111.437,-64.516
75.71000000000001,-93.842,-64.516
75.715,-64.516,-64.516
75.72,-58.651,-64.516
75.72500000000001,-70.381,-64.516
75.73,-87.977,-64.516
75.735,-105.572,-64.516
75.74,-117.302,-64.516
75.745,-129.032,-70.381
75.75,-134.897,-70.381
75.755,-129.032,-70.381
75.76,-117.302,-70.381
75.765,-117.302,-70.381
75.77,-123.167,-70.381
75.775,-123.167,-76.246
75.78,-117.302,-76.246
75.785,-117.302,-76.246
75.79,-105.572,-82.111
75.795,-99.707,-82.111
75.8,-87.977,-82.111
75.805,-82.111,-87.977
75.81,-76.246,-87.977
75.815,-70.381,-93.842
75.82000000000001,-64.516,-99.707
75.825,-58.651,-105.572
75.83,-58.651,-111.437
75.83500000000001,-58.651,-117.302
75.84,-52.786,-123.167
75.845,-52.786,-129.032
75.85000000000001,-52.786,-134.897
75.855,-52.786,-140.762
75.86,-52.786,-140.762
75.865,-52.786,-146.628
75.87,-52.786,-152.493
75.875,-52.786,-158.358
75.88,-52.786,-158.358
75.885,-52.786,-164.223
75.89,-58.651,-164.223
75.895,-58.651,-164.223
75.9,-58.651,-164.223
75.905,-58.651,-158.358
75.91,-58.651,-158.358
75.915,-58.651,-164.223
75.92,-58.651,-164.223
75.925,-58.651,-164.223
75.93,-58.651,-158.358
75.935,-58.651,-152.493
75.94,-58.651,-140.762
75.94500000000001,-58.651,-129.032
75.95,-58.651,-111.437
75.955,-58.651,-111.437
75.96000000000001,-58.651,-117.302
75.965,-64.516,-111.437
75.97,-64.516,-105.572
75.97500000000001,-64.516,-93.842
75.98,-64.516,-76.246
75.985,-64.516,-46.921
75.99,-64.516,-35.191
75.995,-70.381,-5.865
76.0,-70.381,35.191
76.005,-70.381,76.246
76.01,-70.381,105.572
76.015,-64.516,117.302
76.02,-64.516,123.167
76.025,-70.381,129.032
76.03,-70.381,140.762
76.035,-70.381,152.493
76.04,-70.381,170.088
76.045,-70.381,187.683
76.05,-70.381,211.144
76.055,-70.381,234.604
76.06,-70.381,252.199
76.065,-70.381,263.93
76.07000000000001,-70.381,281.525
76.075,-70.381,299.12
76.08,-76.246,310.85
76.08500000000001,-76.246,328.446
76.09,-76.246,340.176
76.095,-76.246,351.906
76.10000000000001,-76.246,363.636
76.105,-82.111,369.501
76.11,-87.977,381.232
76.115,-87.977,387.097
76.12,-87.977,387.097
76.125,-93.842,392.962
76.13,-93.842,398.827
76.135,-93.842,398.827
76.14,-93.842,404.692
76.145,-93.842,404.692
76.15,-93.842,404.692
76.155,-93.842,404.692
76.16,-93.842,410.557
76.165,-93.842,410.557
76.17,-93.842,410.557
76.175,-93.842,404.692
76.18,-99.707,392.962
76.185,-99.707,381.232
76.19,-105.572,369.501
76.19500000000001,-105.572,357.771
76.2,-111.437,340.176
76.205,-117.302,322.581
76.21000000000001,-117.302,304.985
76.215,-117.302,281.525
76.22,-123.167,258.064
76.22500000000001,-129.032,228.739
76.23,-134.897,205.279
76.235,-140.762,175.953
76.24,-140.762,146.628
76.245,-146.628,105.572
76.25,-140.762,70.381
76.255,-140.762,29.326
76.26,-140.762,-17.595
76.265,-140.762,-58.651
76.27,-134.897,-99.707
76.275,-129.032,-134.897
76.28,-123.167,-146.628
76.285,-117.302,-129.032
76.29,-105.572,-70.381
76.295,-99.707,0.0
76.3,-93.842,23.46
76.305,-93.842,-11.73
76.31,-99.707,-46.921
76.315,-99.707,-99.707
76.32000000000001,-105.572,-152.493
76.325,-105.572,-193.548
76.33,-105.572,-193.548
76.33500000000001,-99.707,-164.223
76.34,-93.842,-134.897
76.345,-87.977,-123.167
76.35000000000001,-82.111,-134.897
76.355,-76.246,-146.628
76.36,-64.516,-158.358
76.365,-58.651,-152.493
76.37,-41.056,-140.762
76.375,-23.46,-134.897
76.38,-5.865,-134.897
76.385,5.865,-129.032
76.39,23.46,-129.032
76.395,41.056,-129.032
76.4,46.921,-123.167
76.405,58.651,-123.167
76.41,64.516,-117.302
76.415,70.381,-111.437
76.42,82.111,-105.572
76.425,87.977,-99.707
76.43,99.707,-93.842
76.435,105.572,-87.977
76.44,117.302,-87.977
76.44500000000001,129.032,-87.977
76.45,140.762,-87.977
76.455,152.493,-82.111
76.46000000000001,164.223,-82.111
76.465,175.953,-82.111
76.47,181.818,-76.246
76.47500000000001,193.548,-76.246
76.48,199.413,-70.381
76.485,205.279,-70.381
76.49,211.144,-64.516
76.495,217.009,-64.516
76.5,222.874,-64.516
76.505,228.739,-58.651
76.51,234.604,-58.651
76.515,240.469,-58.651
76.52,246.334,-58.651
76.525,246.334,-52.786
76.53,252.199,-52.786
76.535,252.199,-52.786
76.54,252.199,-52.786
76.545,252.199,-46.921
76.55,252.199,-46.921
76.555,258.064,-46.921
76.56,258.064,-46.921
76.565,263.93,-46.921
76.57000000000001,263.93,-52.786
76.575,263.93,-52.786
76.58,263.93,-52.786
76.58500000000001,263.93,-58.651
76.59,263.93,-58.651
76.595,263.93,-58.651
76.60000000000001,263.93,-58.651
76.605,263.93,-58.651
76.61,263.93,-58.651
76.615,263.93,-64.516
76.62,263.93,-64.516
76.625,258.064,-64.516
76.63,258.064,-64.516
76.635,252.199,-64.516
76.64,246.334,-70.381
76.645,246.334,-70.381
76.65,240.469,-70.381
76.655,228.739,-70.381
76.66,222.874,-70.381
76.665,211.144,-70.381
76.67,199.413,-76.246
76.675,187.683,-76.246
76.68,175.953,-76.246
76.685,158.358,-76.246
76.69,146.628,-76.246
76.69500000000001,129.032,-76.246
76.7,111.437,-76.246
76.705,93.842,-76.246
